work_date,week_start,month,shift,department,orders_picked,accurate_orders,units_picked,labor_hours,quality_defects,safety_incidents
2025-04-23,2025-04-21,2025-04,Night,Ship,3646,3599,11667,130.0,35,0
2025-04-23,2025-04-21,2025-04,Day,Returns,2458,2408,7866,136.9,54,0
2025-04-23,2025-04-21,2025-04,Night,Returns,1368,1344,4377,71.0,28,0
2025-04-24,2025-04-21,2025-04,Day,Inbound,4042,4004,12936,138.0,42,0
2025-04-24,2025-04-21,2025-04,Night,Inbound,2451,2430,7842,90.5,23,0
2025-04-24,2025-04-21,2025-04,Day,Pick,3285,3258,10511,79.2,45,0
2025-04-24,2025-04-21,2025-04,Night,Pick,4709,4678,15069,121.7,58,0
2025-04-24,2025-04-21,2025-04,Day,Pack,4724,4724,15116,114.0,25,0
2025-04-24,2025-04-21,2025-04,Night,Pack,4593,4568,14698,116.6,50,0
2025-04-24,2025-04-21,2025-04,Day,Ship,2791,2770,8932,72.5,16,0
2025-04-24,2025-04-21,2025-04,Night,Ship,2640,2614,8449,90.7,23,0
2025-04-24,2025-04-21,2025-04,Day,Returns,2051,2008,6563,86.7,35,0
2025-04-24,2025-04-21,2025-04,Night,Returns,3012,2932,9638,139.4,83,0
2025-04-25,2025-04-21,2025-04,Day,Inbound,3780,3779,12097,135.0,31,0
2025-04-25,2025-04-21,2025-04,Night,Inbound,2265,2255,7247,101.7,15,0
2025-04-25,2025-04-21,2025-04,Day,Pick,4937,4923,15797,131.1,43,0
2025-04-25,2025-04-21,2025-04,Night,Pick,3274,3260,10477,105.2,34,0
2025-04-25,2025-04-21,2025-04,Day,Pack,4603,4566,14730,110.3,18,0
2025-04-25,2025-04-21,2025-04,Night,Pack,3649,3622,11676,106.4,31,0
2025-04-25,2025-04-21,2025-04,Day,Ship,3728,3699,11929,99.8,34,0
2025-04-25,2025-04-21,2025-04,Night,Ship,4395,4349,14064,130.1,46,0
2025-04-25,2025-04-21,2025-04,Day,Returns,1747,1717,5589,77.7,56,0
2025-04-25,2025-04-21,2025-04,Night,Returns,1925,1892,6160,98.5,47,0
2025-04-26,2025-04-21,2025-04,Day,Inbound,3419,3388,10940,104.3,34,0
2025-04-26,2025-04-21,2025-04,Night,Inbound,2294,2270,7341,84.7,22,0
2025-04-26,2025-04-21,2025-04,Day,Pick,2144,2115,6861,60.2,23,0
2025-04-26,2025-04-21,2025-04,Night,Pick,2323,2308,7434,66.5,14,0
2025-04-26,2025-04-21,2025-04,Day,Pack,2975,2949,9519,67.5,38,0
2025-04-26,2025-04-21,2025-04,Night,Pack,4044,4027,12940,92.6,33,0
2025-04-26,2025-04-21,2025-04,Day,Ship,2307,2289,7383,67.9,19,0
2025-04-26,2025-04-21,2025-04,Night,Ship,2761,2744,8835,91.6,23,0
2025-04-26,2025-04-21,2025-04,Day,Returns,1315,1284,4209,61.5,27,0
2025-04-26,2025-04-21,2025-04,Night,Returns,1393,1375,4458,76.2,67,0
2025-04-27,2025-04-21,2025-04,Day,Inbound,2857,2822,9141,85.5,24,0
2025-04-27,2025-04-21,2025-04,Night,Inbound,2652,2649,8486,95.9,26,0
2025-04-27,2025-04-21,2025-04,Day,Pick,3109,3109,9949,66.7,10,0
2025-04-27,2025-04-21,2025-04,Night,Pick,3671,3641,11748,111.4,43,0
2025-04-27,2025-04-21,2025-04,Day,Pack,4936,4910,15794,101.0,43,0
2025-04-27,2025-04-21,2025-04,Night,Pack,3695,3661,11823,105.8,31,0
2025-04-27,2025-04-21,2025-04,Day,Ship,3409,3361,10909,105.9,28,0
2025-04-27,2025-04-21,2025-04,Night,Ship,2063,2047,6603,64.2,24,0
2025-04-27,2025-04-21,2025-04,Day,Returns,1644,1613,5260,75.6,45,0
2025-04-27,2025-04-21,2025-04,Night,Returns,1208,1190,3866,61.9,33,0
2025-04-28,2025-04-28,2025-04,Day,Inbound,2446,2436,7827,90.0,22,0
2025-04-28,2025-04-28,2025-04,Night,Inbound,2121,2104,6788,89.1,31,0
2025-04-28,2025-04-28,2025-04,Day,Pick,2566,2551,8211,77.9,22,0
2025-04-28,2025-04-28,2025-04,Night,Pick,2645,2631,8464,73.5,30,0
2025-04-28,2025-04-28,2025-04,Day,Pack,3988,3981,12761,99.8,26,0
2025-04-28,2025-04-28,2025-04,Night,Pack,3589,3569,11486,89.1,26,0
2025-04-28,2025-04-28,2025-04,Day,Ship,4751,4711,15203,130.1,34,0
2025-04-28,2025-04-28,2025-04,Night,Ship,2322,2314,7431,76.9,23,0
2025-04-28,2025-04-28,2025-04,Day,Returns,1673,1647,5353,75.4,54,0
2025-04-28,2025-04-28,2025-04,Night,Returns,2595,2547,8305,122.0,78,0
2025-04-29,2025-04-28,2025-04,Day,Inbound,2855,2835,9137,87.7,30,1
2025-04-29,2025-04-28,2025-04,Night,Inbound,1928,1911,6168,70.6,20,0
2025-04-29,2025-04-28,2025-04,Day,Pick,4319,4270,13820,107.3,56,0
2025-04-29,2025-04-28,2025-04,Night,Pick,3593,3557,11498,122.8,29,0
2025-04-29,2025-04-28,2025-04,Day,Pack,3134,3130,10030,72.9,21,0
2025-04-29,2025-04-28,2025-04,Night,Pack,4192,4177,13416,106.8,56,0
2025-04-29,2025-04-28,2025-04,Day,Ship,2408,2388,7705,72.1,21,0
2025-04-29,2025-04-28,2025-04,Night,Ship,2607,2598,8342,75.3,18,0
2025-04-29,2025-04-28,2025-04,Day,Returns,1679,1643,5373,80.4,46,0
2025-04-29,2025-04-28,2025-04,Night,Returns,2716,2675,8692,135.6,75,0
2025-04-30,2025-04-28,2025-04,Day,Inbound,2778,2732,8890,81.1,33,0
2025-04-30,2025-04-28,2025-04,Night,Inbound,3592,3566,11494,122.9,34,0
2025-04-30,2025-04-28,2025-04,Day,Pick,4853,4793,15529,125.2,47,0
2025-04-30,2025-04-28,2025-04,Night,Pick,4126,4110,13203,120.8,43,0
2025-04-30,2025-04-28,2025-04,Day,Pack,4436,4423,14194,93.8,47,0
2025-04-30,2025-04-28,2025-04,Night,Pack,4389,4338,14046,97.4,41,0
2025-04-30,2025-04-28,2025-04,Day,Ship,2619,2593,8380,74.1,22,0
2025-04-30,2025-04-28,2025-04,Night,Ship,2737,2724,8759,85.1,27,0
2025-04-30,2025-04-28,2025-04,Day,Returns,2001,1961,6404,94.5,75,0
2025-04-30,2025-04-28,2025-04,Night,Returns,1746,1720,5586,88.6,55,0
2025-05-01,2025-04-28,2025-05,Day,Inbound,2437,2409,7797,82.5,27,0
2025-05-01,2025-04-28,2025-05,Night,Inbound,3570,3542,11425,126.5,60,0
2025-05-01,2025-04-28,2025-05,Day,Pick,4777,4776,15287,124.2,40,0
2025-05-01,2025-04-28,2025-05,Night,Pick,4916,4912,15731,138.8,43,0
2025-05-01,2025-04-28,2025-05,Day,Pack,5522,5522,17670,124.5,55,0
2025-05-01,2025-04-28,2025-05,Night,Pack,4801,4801,15362,126.8,42,0
2025-05-01,2025-04-28,2025-05,Day,Ship,4647,4618,14870,129.6,30,0
2025-05-01,2025-04-28,2025-05,Night,Ship,2409,2409,7709,83.7,16,0
2025-05-01,2025-04-28,2025-05,Day,Returns,1861,1841,5956,84.4,58,0
2025-05-01,2025-04-28,2025-05,Night,Returns,1948,1931,6233,105.6,90,0
2025-05-02,2025-04-28,2025-05,Day,Inbound,3395,3360,10865,128.1,38,0
2025-05-02,2025-04-28,2025-05,Night,Inbound,3500,3464,11201,126.1,43,0
2025-05-02,2025-04-28,2025-05,Day,Pick,2880,2880,9217,75.9,30,0
2025-05-02,2025-04-28,2025-05,Night,Pick,3101,3035,9922,98.1,35,0
2025-05-02,2025-04-28,2025-05,Day,Pack,3912,3912,12520,86.6,19,0
2025-05-02,2025-04-28,2025-05,Night,Pack,3566,3544,11412,89.2,38,0
2025-05-02,2025-04-28,2025-05,Day,Ship,4648,4607,14875,130.7,45,0
2025-05-02,2025-04-28,2025-05,Night,Ship,2202,2174,7045,75.4,22,0
2025-05-02,2025-04-28,2025-05,Day,Returns,2182,2147,6984,102.4,41,0
2025-05-02,2025-04-28,2025-05,Night,Returns,2576,2529,8243,128.4,61,0
2025-05-03,2025-04-28,2025-05,Day,Inbound,3358,3342,10746,110.4,33,0
2025-05-03,2025-04-28,2025-05,Night,Inbound,3191,3175,10212,101.4,21,0
2025-05-03,2025-04-28,2025-05,Day,Pick,2324,2313,7437,68.6,14,0
2025-05-03,2025-04-28,2025-05,Night,Pick,2222,2218,7111,66.2,22,0
2025-05-03,2025-04-28,2025-05,Day,Pack,4973,4950,15914,110.8,35,0
2025-05-03,2025-04-28,2025-05,Night,Pack,2994,2974,9582,75.2,23,0
2025-05-03,2025-04-28,2025-05,Day,Ship,3368,3368,10776,98.0,32,0
2025-05-03,2025-04-28,2025-05,Night,Ship,3367,3319,10775,113.1,30,0
2025-05-03,2025-04-28,2025-05,Day,Returns,1877,1840,6007,78.4,66,0
2025-05-03,2025-04-28,2025-05,Night,Returns,1185,1163,3792,62.4,33,0
2025-05-04,2025-04-28,2025-05,Day,Inbound,2278,2263,7288,74.3,27,0
2025-05-04,2025-04-28,2025-05,Night,Inbound,1599,1579,5117,64.6,24,0
2025-05-04,2025-04-28,2025-05,Day,Pick,4132,4113,13223,100.0,44,0
2025-05-04,2025-04-28,2025-05,Night,Pick,2652,2624,8486,82.1,27,0
2025-05-04,2025-04-28,2025-05,Day,Pack,3612,3602,11558,81.4,39,0
2025-05-04,2025-04-28,2025-05,Night,Pack,2733,2730,8745,64.0,32,0
2025-05-04,2025-04-28,2025-05,Day,Ship,3118,3078,9978,91.9,26,0
2025-05-04,2025-04-28,2025-05,Night,Ship,2935,2918,9393,87.3,20,0
2025-05-04,2025-04-28,2025-05,Day,Returns,2027,1990,6485,85.8,46,0
2025-05-04,2025-04-28,2025-05,Night,Returns,1401,1370,4483,68.2,51,0
2025-05-05,2025-05-05,2025-05,Day,Inbound,3959,3932,12668,138.8,42,0
2025-05-05,2025-05-05,2025-05,Night,Inbound,3591,3577,11492,124.1,36,0
2025-05-05,2025-05-05,2025-05,Day,Pick,4799,4746,15357,139.4,39,0
2025-05-05,2025-05-05,2025-05,Night,Pick,4065,4058,13007,119.3,26,0
2025-05-05,2025-05-05,2025-05,Day,Pack,3125,3125,9999,76.2,22,0
2025-05-05,2025-05-05,2025-05,Night,Pack,3609,3580,11549,93.3,31,0
2025-05-05,2025-05-05,2025-05,Day,Ship,4292,4237,13734,127.3,36,0
2025-05-05,2025-05-05,2025-05,Night,Ship,2968,2943,9496,104.8,24,0
2025-05-05,2025-05-05,2025-05,Day,Returns,2118,2091,6779,95.9,61,0
2025-05-05,2025-05-05,2025-05,Night,Returns,2486,2435,7956,129.7,93,0
2025-05-06,2025-05-05,2025-05,Day,Inbound,2575,2563,8241,84.6,25,0
2025-05-06,2025-05-05,2025-05,Night,Inbound,3673,3673,11753,127.2,34,0
2025-05-06,2025-05-05,2025-05,Day,Pick,3490,3457,11169,83.4,34,0
2025-05-06,2025-05-05,2025-05,Night,Pick,3323,3294,10635,115.8,22,0
2025-05-06,2025-05-05,2025-05,Day,Pack,4806,4806,15378,102.9,30,0
2025-05-06,2025-05-05,2025-05,Night,Pack,3631,3627,11620,96.7,29,0
2025-05-06,2025-05-05,2025-05,Day,Ship,4188,4163,13403,122.8,24,0
2025-05-06,2025-05-05,2025-05,Night,Ship,3767,3765,12053,123.6,42,0
2025-05-06,2025-05-05,2025-05,Day,Returns,2140,2086,6847,101.2,62,0
2025-05-06,2025-05-05,2025-05,Night,Returns,2546,2497,8148,127.7,111,0
2025-05-07,2025-05-05,2025-05,Day,Inbound,3030,2999,9695,108.0,36,0
2025-05-07,2025-05-05,2025-05,Night,Inbound,2994,2968,9581,115.1,23,0
2025-05-07,2025-05-05,2025-05,Day,Pick,3179,3123,10173,85.1,34,0
2025-05-07,2025-05-05,2025-05,Night,Pick,4561,4546,14596,129.3,59,0
2025-05-07,2025-05-05,2025-05,Day,Pack,3757,3731,12021,86.5,29,0
2025-05-07,2025-05-05,2025-05,Night,Pack,4149,4149,13278,98.5,31,0
2025-05-07,2025-05-05,2025-05,Day,Ship,4038,4000,12920,121.1,43,0
2025-05-07,2025-05-05,2025-05,Night,Ship,2906,2881,9299,98.4,28,0
2025-05-07,2025-05-05,2025-05,Day,Returns,2099,2055,6718,101.4,88,0
2025-05-07,2025-05-05,2025-05,Night,Returns,1568,1531,5017,75.7,42,0
2025-05-08,2025-05-05,2025-05,Day,Inbound,2365,2365,7568,76.2,24,0
2025-05-08,2025-05-05,2025-05,Night,Inbound,2440,2405,7809,98.2,22,0
2025-05-08,2025-05-05,2025-05,Day,Pick,5498,5482,17595,137.6,18,0
2025-05-08,2025-05-05,2025-05,Night,Pick,4588,4570,14682,122.4,30,0
2025-05-08,2025-05-05,2025-05,Day,Pack,5939,5921,19005,126.7,41,0
2025-05-08,2025-05-05,2025-05,Night,Pack,3752,3746,12007,86.2,26,0
2025-05-08,2025-05-05,2025-05,Day,Ship,3839,3805,12286,127.0,35,0
2025-05-08,2025-05-05,2025-05,Night,Ship,2685,2662,8591,89.9,21,0
2025-05-08,2025-05-05,2025-05,Day,Returns,2159,2113,6909,105.8,43,0
2025-05-08,2025-05-05,2025-05,Night,Returns,2321,2269,7428,113.7,81,0
2025-05-09,2025-05-05,2025-05,Day,Inbound,2605,2588,8336,88.4,18,0
2025-05-09,2025-05-05,2025-05,Night,Inbound,2774,2742,8877,103.2,26,0
2025-05-09,2025-05-05,2025-05,Day,Pick,4830,4830,15457,121.6,78,0
2025-05-09,2025-05-05,2025-05,Night,Pick,3549,3526,11358,114.4,37,0
2025-05-09,2025-05-05,2025-05,Day,Pack,3901,3879,12482,85.1,35,0
2025-05-09,2025-05-05,2025-05,Night,Pack,3715,3714,11887,92.3,32,0
2025-05-09,2025-05-05,2025-05,Day,Ship,3523,3506,11275,96.7,35,0
2025-05-09,2025-05-05,2025-05,Night,Ship,3323,3298,10633,101.9,19,0
2025-05-09,2025-05-05,2025-05,Day,Returns,2783,2736,8907,138.2,63,0
2025-05-09,2025-05-05,2025-05,Night,Returns,1630,1606,5217,94.5,41,0
2025-05-10,2025-05-05,2025-05,Day,Inbound,2431,2414,7779,80.1,27,0
2025-05-10,2025-05-05,2025-05,Night,Inbound,2045,2019,6545,83.8,18,0
2025-05-10,2025-05-05,2025-05,Day,Pick,4441,4408,14210,109.3,38,0
2025-05-10,2025-05-05,2025-05,Night,Pick,2932,2927,9382,82.5,23,0
2025-05-10,2025-05-05,2025-05,Day,Pack,4003,3957,12809,87.3,24,0
2025-05-10,2025-05-05,2025-05,Night,Pack,3008,3008,9625,74.4,15,0
2025-05-10,2025-05-05,2025-05,Day,Ship,2279,2270,7293,74.1,20,0
2025-05-10,2025-05-05,2025-05,Night,Ship,2775,2759,8879,87.7,21,0
2025-05-10,2025-05-05,2025-05,Day,Returns,2356,2304,7539,103.1,38,0
2025-05-10,2025-05-05,2025-05,Night,Returns,1404,1375,4494,62.1,40,0
2025-05-11,2025-05-05,2025-05,Day,Inbound,2068,2057,6616,71.4,22,0
2025-05-11,2025-05-05,2025-05,Night,Inbound,3081,3047,9859,112.9,34,0
2025-05-11,2025-05-05,2025-05,Day,Pick,3332,3332,10661,78.3,31,0
2025-05-11,2025-05-05,2025-05,Night,Pick,3467,3467,11094,107.2,37,0
2025-05-11,2025-05-05,2025-05,Day,Pack,3815,3806,12207,97.5,36,0
2025-05-11,2025-05-05,2025-05,Night,Pack,4403,4349,14091,102.8,22,0
2025-05-11,2025-05-05,2025-05,Day,Ship,3059,3025,9789,99.3,27,0
2025-05-11,2025-05-05,2025-05,Night,Ship,2439,2430,7804,88.4,25,0
2025-05-11,2025-05-05,2025-05,Day,Returns,1843,1812,5898,94.2,45,0
2025-05-11,2025-05-05,2025-05,Night,Returns,2294,2253,7341,114.1,66,0
2025-05-12,2025-05-12,2025-05,Day,Inbound,3612,3568,11558,106.0,45,0
2025-05-12,2025-05-12,2025-05,Night,Inbound,1848,1828,5915,75.6,17,0
2025-05-12,2025-05-12,2025-05,Day,Pick,3981,3953,12739,118.8,33,0
2025-05-12,2025-05-12,2025-05,Night,Pick,2998,2981,9595,101.5,32,0
2025-05-12,2025-05-12,2025-05,Day,Pack,6211,6195,19876,136.5,45,0
2025-05-12,2025-05-12,2025-05,Night,Pack,4488,4463,14361,116.9,30,0
2025-05-12,2025-05-12,2025-05,Day,Ship,2900,2867,9279,80.0,27,0
2025-05-12,2025-05-12,2025-05,Night,Ship,2516,2485,8051,76.1,19,0
2025-05-12,2025-05-12,2025-05,Day,Returns,3017,2971,9655,124.5,55,0
2025-05-12,2025-05-12,2025-05,Night,Returns,1776,1739,5683,98.4,45,0
2025-05-13,2025-05-12,2025-05,Day,Inbound,2256,2241,7218,88.1,25,0
2025-05-13,2025-05-12,2025-05,Night,Inbound,3853,3831,12330,122.2,34,0
2025-05-13,2025-05-12,2025-05,Day,Pick,3415,3402,10927,92.0,41,0
2025-05-13,2025-05-12,2025-05,Night,Pick,2669,2669,8540,78.1,26,0
2025-05-13,2025-05-12,2025-05,Day,Pack,3749,3745,11998,78.3,26,0
2025-05-13,2025-05-12,2025-05,Night,Pack,5373,5370,17195,132.8,38,0
2025-05-13,2025-05-12,2025-05,Day,Ship,3824,3776,12236,105.1,23,0
2025-05-13,2025-05-12,2025-05,Night,Ship,3052,3026,9768,98.3,43,0
2025-05-13,2025-05-12,2025-05,Day,Returns,2481,2443,7940,98.1,79,0
2025-05-13,2025-05-12,2025-05,Night,Returns,1571,1544,5026,82.5,51,0
2025-05-14,2025-05-12,2025-05,Day,Inbound,3698,3663,11832,116.3,34,0
2025-05-14,2025-05-12,2025-05,Night,Inbound,3166,3148,10131,112.8,31,0
2025-05-14,2025-05-12,2025-05,Day,Pick,5326,5294,17043,138.7,52,0
2025-05-14,2025-05-12,2025-05,Night,Pick,4439,4424,14204,133.9,46,0
2025-05-14,2025-05-12,2025-05,Day,Pack,3935,3898,12592,84.7,17,0
2025-05-14,2025-05-12,2025-05,Night,Pack,4587,4580,14679,121.5,51,0
2025-05-14,2025-05-12,2025-05,Day,Ship,3251,3232,10404,107.5,32,0
2025-05-14,2025-05-12,2025-05,Night,Ship,4061,4016,12995,132.3,36,0
2025-05-14,2025-05-12,2025-05,Day,Returns,1952,1918,6245,91.8,57,0
2025-05-14,2025-05-12,2025-05,Night,Returns,2449,2408,7837,120.3,85,0
2025-05-15,2025-05-12,2025-05,Day,Inbound,3207,3183,10263,114.0,38,0
2025-05-15,2025-05-12,2025-05,Night,Inbound,3183,3144,10186,125.2,36,0
2025-05-15,2025-05-12,2025-05,Day,Pick,4942,4927,15814,128.8,44,0
2025-05-15,2025-05-12,2025-05,Night,Pick,2559,2559,8189,77.5,26,0
2025-05-15,2025-05-12,2025-05,Day,Pack,3276,3251,10483,87.4,25,0
2025-05-15,2025-05-12,2025-05,Night,Pack,4017,3974,12854,103.3,39,0
2025-05-15,2025-05-12,2025-05,Day,Ship,4903,4883,15690,133.6,28,0
2025-05-15,2025-05-12,2025-05,Night,Ship,3412,3391,10917,101.5,42,0
2025-05-15,2025-05-12,2025-05,Day,Returns,2337,2291,7479,110.9,48,0
2025-05-15,2025-05-12,2025-05,Night,Returns,2428,2374,7770,110.2,62,0
2025-05-16,2025-05-12,2025-05,Day,Inbound,4201,4137,13442,139.4,38,0
2025-05-16,2025-05-12,2025-05,Night,Inbound,2318,2302,7419,82.3,34,0
2025-05-16,2025-05-12,2025-05,Day,Pick,3971,3935,12708,103.8,29,0
2025-05-16,2025-05-12,2025-05,Night,Pick,5055,5029,16176,129.4,48,0
2025-05-16,2025-05-12,2025-05,Day,Pack,3619,3613,11582,88.3,31,0
2025-05-16,2025-05-12,2025-05,Night,Pack,3090,3090,9887,72.8,24,0
2025-05-16,2025-05-12,2025-05,Day,Ship,2959,2937,9468,76.8,32,0
2025-05-16,2025-05-12,2025-05,Night,Ship,3818,3793,12218,120.6,22,0
2025-05-16,2025-05-12,2025-05,Day,Returns,1878,1842,6008,77.5,47,0
2025-05-16,2025-05-12,2025-05,Night,Returns,1458,1425,4664,77.3,37,0
2025-05-17,2025-05-12,2025-05,Day,Inbound,3339,3297,10684,112.4,45,0
2025-05-17,2025-05-12,2025-05,Night,Inbound,2385,2347,7633,85.6,32,0
2025-05-17,2025-05-12,2025-05,Day,Pick,2396,2392,7666,64.0,9,0
2025-05-17,2025-05-12,2025-05,Night,Pick,3091,3061,9892,103.3,41,0
2025-05-17,2025-05-12,2025-05,Day,Pack,3403,3388,10891,82.5,35,0
2025-05-17,2025-05-12,2025-05,Night,Pack,4350,4335,13921,117.4,27,0
2025-05-17,2025-05-12,2025-05,Day,Ship,3517,3508,11255,109.9,25,0
2025-05-17,2025-05-12,2025-05,Night,Ship,2486,2455,7955,77.0,36,0
2025-05-17,2025-05-12,2025-05,Day,Returns,2453,2402,7850,99.3,103,0
2025-05-17,2025-05-12,2025-05,Night,Returns,1623,1582,5193,83.1,57,0
2025-05-18,2025-05-12,2025-05,Day,Inbound,3281,3229,10498,118.7,29,0
2025-05-18,2025-05-12,2025-05,Night,Inbound,2721,2686,8706,97.9,18,0
2025-05-18,2025-05-12,2025-05,Day,Pick,4107,4077,13141,105.5,29,0
2025-05-18,2025-05-12,2025-05,Night,Pick,3652,3612,11688,107.9,43,0
2025-05-18,2025-05-12,2025-05,Day,Pack,3740,3718,11968,85.0,39,0
2025-05-18,2025-05-12,2025-05,Night,Pack,3609,3591,11548,97.1,38,0
2025-05-18,2025-05-12,2025-05,Day,Ship,3578,3552,11450,111.4,29,0
2025-05-18,2025-05-12,2025-05,Night,Ship,2086,2074,6676,74.8,13,0
2025-05-18,2025-05-12,2025-05,Day,Returns,1680,1656,5377,80.3,42,0
2025-05-18,2025-05-12,2025-05,Night,Returns,1585,1560,5072,72.1,51,0
2025-05-19,2025-05-19,2025-05,Day,Inbound,3248,3226,10394,109.4,37,0
2025-05-19,2025-05-19,2025-05,Night,Inbound,2412,2388,7718,99.2,30,0
2025-05-19,2025-05-19,2025-05,Day,Pick,3141,3125,10052,88.6,28,0
2025-05-19,2025-05-19,2025-05,Night,Pick,4251,4211,13602,100.1,51,0
2025-05-19,2025-05-19,2025-05,Day,Pack,5214,5195,16686,119.0,55,0
2025-05-19,2025-05-19,2025-05,Night,Pack,4067,4059,13013,92.1,35,0
2025-05-19,2025-05-19,2025-05,Day,Ship,3481,3456,11138,97.7,39,0
2025-05-19,2025-05-19,2025-05,Night,Ship,3074,3058,9836,104.9,12,0
2025-05-19,2025-05-19,2025-05,Day,Returns,2865,2804,9168,127.0,98,0
2025-05-19,2025-05-19,2025-05,Night,Returns,1715,1684,5488,101.0,38,0
2025-05-20,2025-05-19,2025-05,Day,Inbound,3280,3262,10497,112.9,39,0
2025-05-20,2025-05-19,2025-05,Night,Inbound,2863,2822,9163,115.4,9,0
2025-05-20,2025-05-19,2025-05,Day,Pick,4407,4349,14101,116.5,45,0
2025-05-20,2025-05-19,2025-05,Night,Pick,4078,4053,13049,118.0,32,0
2025-05-20,2025-05-19,2025-05,Day,Pack,4776,4760,15283,132.6,56,0
2025-05-20,2025-05-19,2025-05,Night,Pack,3325,3269,10640,79.3,28,0
2025-05-20,2025-05-19,2025-05,Day,Ship,2458,2425,7865,77.8,13,0
2025-05-20,2025-05-19,2025-05,Night,Ship,3005,2980,9616,101.5,20,0
2025-05-20,2025-05-19,2025-05,Day,Returns,2747,2704,8789,134.0,74,0
2025-05-20,2025-05-19,2025-05,Night,Returns,2631,2579,8418,138.8,48,0
2025-05-21,2025-05-19,2025-05,Day,Inbound,4648,4630,14872,137.0,66,0
2025-05-21,2025-05-19,2025-05,Night,Inbound,2552,2522,8166,88.1,33,0
2025-05-21,2025-05-19,2025-05,Day,Pick,3534,3510,11308,94.0,27,0
2025-05-21,2025-05-19,2025-05,Night,Pick,4848,4831,15512,133.6,25,0
2025-05-21,2025-05-19,2025-05,Day,Pack,6450,6437,20640,134.5,44,0
2025-05-21,2025-05-19,2025-05,Night,Pack,3861,3836,12354,106.9,32,0
2025-05-21,2025-05-19,2025-05,Day,Ship,4041,4015,12931,112.8,28,0
2025-05-21,2025-05-19,2025-05,Night,Ship,3978,3970,12729,134.2,48,0
2025-05-21,2025-05-19,2025-05,Day,Returns,2528,2471,8089,112.0,68,0
2025-05-21,2025-05-19,2025-05,Night,Returns,2982,2954,9542,134.5,98,0
2025-05-22,2025-05-19,2025-05,Day,Inbound,2248,2233,7195,79.0,34,0
2025-05-22,2025-05-19,2025-05,Night,Inbound,2203,2174,7050,80.7,25,0
2025-05-22,2025-05-19,2025-05,Day,Pick,3593,3555,11497,108.0,44,0
2025-05-22,2025-05-19,2025-05,Night,Pick,3858,3837,12345,115.4,50,0
2025-05-22,2025-05-19,2025-05,Day,Pack,4109,4072,13150,100.1,32,0
2025-05-22,2025-05-19,2025-05,Night,Pack,5332,5332,17063,138.9,49,0
2025-05-22,2025-05-19,2025-05,Day,Ship,4518,4463,14456,127.7,53,0
2025-05-22,2025-05-19,2025-05,Night,Ship,2184,2178,6989,73.9,24,0
2025-05-22,2025-05-19,2025-05,Day,Returns,2406,2359,7700,118.6,62,0
2025-05-22,2025-05-19,2025-05,Night,Returns,1730,1701,5536,85.7,30,0
2025-05-23,2025-05-19,2025-05,Day,Inbound,2877,2877,9207,89.7,32,0
2025-05-23,2025-05-19,2025-05,Night,Inbound,3677,3659,11765,134.8,37,0
2025-05-23,2025-05-19,2025-05,Day,Pick,3728,3706,11930,90.0,25,0
2025-05-23,2025-05-19,2025-05,Night,Pick,2942,2916,9413,79.8,28,0
2025-05-23,2025-05-19,2025-05,Day,Pack,5078,5057,16250,120.7,45,0
2025-05-23,2025-05-19,2025-05,Night,Pack,5645,5631,18064,125.7,43,0
2025-05-23,2025-05-19,2025-05,Day,Ship,4232,4194,13542,110.5,45,0
2025-05-23,2025-05-19,2025-05,Night,Ship,4206,4206,13458,130.5,57,0
2025-05-23,2025-05-19,2025-05,Day,Returns,2007,1985,6422,90.2,67,0
2025-05-23,2025-05-19,2025-05,Night,Returns,2536,2489,8115,132.9,85,0
2025-05-24,2025-05-19,2025-05,Day,Inbound,2275,2275,7280,72.5,24,0
2025-05-24,2025-05-19,2025-05,Night,Inbound,2781,2771,8898,100.1,20,0
2025-05-24,2025-05-19,2025-05,Day,Pick,4184,4180,13389,100.6,40,0
2025-05-24,2025-05-19,2025-05,Night,Pick,3468,3466,11097,110.4,15,1
2025-05-24,2025-05-19,2025-05,Day,Pack,4173,4149,13354,94.6,30,0
2025-05-24,2025-05-19,2025-05,Night,Pack,3600,3579,11520,95.8,24,0
2025-05-24,2025-05-19,2025-05,Day,Ship,2376,2367,7604,81.4,24,0
2025-05-24,2025-05-19,2025-05,Night,Ship,2455,2439,7856,73.2,19,0
2025-05-24,2025-05-19,2025-05,Day,Returns,1449,1422,4637,66.8,50,1
2025-05-24,2025-05-19,2025-05,Night,Returns,1363,1344,4361,66.7,39,0
2025-05-25,2025-05-19,2025-05,Day,Inbound,3395,3351,10865,114.1,27,0
2025-05-25,2025-05-19,2025-05,Night,Inbound,1613,1604,5162,59.9,22,0
2025-05-25,2025-05-19,2025-05,Day,Pick,4137,4132,13237,98.3,38,0
2025-05-25,2025-05-19,2025-05,Night,Pick,2381,2376,7619,66.6,20,0
2025-05-25,2025-05-19,2025-05,Day,Pack,2763,2751,8843,73.7,24,0
2025-05-25,2025-05-19,2025-05,Night,Pack,4194,4194,13420,92.7,49,0
2025-05-25,2025-05-19,2025-05,Day,Ship,2902,2860,9288,82.4,22,0
2025-05-25,2025-05-19,2025-05,Night,Ship,3605,3588,11535,113.5,35,0
2025-05-25,2025-05-19,2025-05,Day,Returns,2493,2466,7978,116.2,81,0
